	TVF.2004.Loc4.D10.Rep1.414474	sp1565.486407	sp0193.486346	SE.20100928.GY.NF008.BC.093.a.673660	E3E04.826190	sp1017.486420	ANT04.S2M1.607431	UQ288.591065	sp0759.486364	nest.WY.2008.3.712186.739059	SE.20101009.GY.ALTFF002.BC.225.415346	1204BCDNA.486523	Zambon.Leftpalm.983763	H55Kc.735962	Myr.tri.Seat.4.03H10.653706	10.8.12.rk.st.0800.1123130	EM086.441698	C.3037.01.S1.405123	NA.15.T0.830848	soil1.T3U1.536591	SSBE21Aug08.618423	Turkey.Stool.983766	TBH12Aug08.618303	P.Dois.Rios.SB.414865	H60Do.735986	SPM1x040108.142616	L08A095.799873	F31Forr.140586	B.2004.01.S1.405609	PM8x30308.142380	TS152.2.299097	SPM1x030408.142594	S00305.543918	must.18.1128116	F32Hair.140769	CBE09Aug07.617917	TS1.2.299121	HI.20.35e.2.281673	FL.3.26a.1.281867	cf1170.632724	FL.3.32a.3.281781	M11Nstl.140810	21.ill.mucosa.WT.676371	Calh5.385340	CU3258.141544	50.col.lumen.TG.676359	fut2negative.day56.70.Regular.1004900	cf1126.633182	6b3f4f4e221ccf8bbfc57e52791ed288	42265f3f55dd9c4c9b4feaee53b1f4fc	mf2188.633126	9f400082bffeb4494d4497ef084ffe94	B26.737560	75f78e4c6e0dc6e4a62f570c1bc9a339	b76ecf3dd46fcab94418c68c6fcd8ada	920cce1ef960ffc7343eb5628636a37e	bb08145b2a3724c42967dc2dbdab5c3b	ME10May08EB1R1.486639	4d366f8db0835339ed3c686415599480	WT07L.478428
cf1170.632724	0.84036	1.021774	1.013274	0.96977	0.924361	0.978937	0.881414	0.903928	1.028808	0.978516	0.857843	0.949701	1.042343	0.866765	0.868226	0.574687	0.564231	1.088344	0.514902	0.837572	0.911853	0.873243	0.82084	0.752529	0.708376	0.433617	0.916952	0.924323	0.446164	0.511713	0.543793	0.528661	0.627225	1.009181	0.968156	0.898526	0.536749	0.889904	0.859028	0.0	0.896086	0.819153	0.484583	0.8959	0.929413	0.814641	0.837228	0.657396	0.931854	0.78727	0.649746	0.823497	0.852007	1.477283	0.464945	0.871567	0.96615	0.92127	0.668195	1.017242
FL.3.32a.3.281781	0.481162	0.808962	0.80411	0.721636	0.665933	0.764073	0.693716	0.536494	0.737538	0.678206	0.551795	0.657523	0.935555	0.608703	0.621988	0.903227	0.875469	1.012662	0.742982	0.429738	0.600065	0.890445	0.647692	0.479679	0.520554	0.755593	0.67769	0.665947	0.79385	0.788597	0.831221	0.812895	0.791763	0.755939	0.626448	0.480988	0.848559	0.422772	0.518216	0.896086	0.0	0.544427	0.795987	0.304816	0.617571	0.955873	0.994256	0.704744	0.568896	0.546142	0.811894	0.567447	0.553339	1.216669	0.769017	0.491995	0.498054	0.670426	0.605219	0.858722
M11Nstl.140810	0.563259	0.812407	0.817367	0.752023	0.629528	0.76957	0.664067	0.639769	0.841281	0.764081	0.577624	0.74379	0.909752	0.510082	0.537767	0.840916	0.813158	1.009645	0.668457	0.599477	0.610516	0.792764	0.665801	0.494608	0.568815	0.68871	0.699205	0.548084	0.726967	0.714192	0.766624	0.748298	0.686196	0.758174	0.375077	0.440167	0.783962	0.631837	0.588969	0.819153	0.544427	0.0	0.698954	0.502995	0.59395	0.875748	0.934231	0.562631	0.613705	0.565443	0.702671	0.541574	0.596576	1.20052	0.705818	0.591348	0.490663	0.576809	0.43968	0.831949
21.ill.mucosa.WT.676371	0.740261	0.921675	0.913175	0.869671	0.824262	0.878838	0.765463	0.803829	0.928709	0.878417	0.757744	0.849602	0.951294	0.68145	0.717489	0.573628	0.538478	1.010899	0.398647	0.737473	0.811754	0.704954	0.720741	0.65243	0.608277	0.381542	0.816853	0.78651	0.456745	0.417754	0.489794	0.455382	0.495922	0.909082	0.868057	0.798427	0.529612	0.789805	0.758929	0.484583	0.795987	0.698954	0.0	0.795801	0.829314	0.591904	0.768085	0.553977	0.831755	0.687171	0.575203	0.723398	0.751908	1.377184	0.501984	0.771468	0.866051	0.821171	0.547996	0.917143
Calh5.385340	0.430046	0.808776	0.765552	0.683078	0.665747	0.763887	0.655158	0.573192	0.74188	0.637584	0.551609	0.651363	0.935369	0.608517	0.612706	0.903041	0.875283	1.012476	0.704424	0.436682	0.599879	0.890259	0.647506	0.479493	0.514898	0.755407	0.638886	0.645655	0.793664	0.788411	0.831035	0.812709	0.791577	0.755753	0.585016	0.39553	0.848373	0.51393	0.452652	0.8959	0.304816	0.502995	0.795801	0.0	0.597279	0.955687	0.99407	0.663312	0.56871	0.562696	0.811708	0.585835	0.553153	1.216483	0.730459	0.491809	0.456622	0.603668	0.605033	0.858536
CU3258.141544	0.683655	0.658541	0.671955	0.718751	0.704926	0.557334	0.500253	0.674999	0.661243	0.659871	0.596376	0.473832	0.819044	0.628526	0.670905	0.79485	0.767092	0.897427	0.778717	0.619947	0.562534	0.750618	0.595407	0.55042	0.728143	0.718068	0.544957	0.709462	0.756325	0.7536	0.722844	0.704518	0.823814	0.85326	0.691393	0.584329	0.740182	0.724701	0.719783	0.929413	0.617571	0.59395	0.829314	0.597279	0.0	0.847496	0.883593	0.654485	0.547021	0.573679	0.688935	0.652576	0.451136	1.299408	0.87688	0.59237	0.598067	0.558753	0.709398	0.723187
50.col.lumen.TG.676359	0.907005	0.798153	0.789653	1.029557	0.984148	0.826168	0.783645	0.968287	0.876039	0.796351	0.91763	0.867784	0.596504	0.876018	0.917963	0.4386	0.503272	0.689543	0.753349	0.897359	0.97164	0.585142	0.799637	0.812316	0.768677	0.572808	0.795275	0.937508	0.701579	0.528992	0.613558	0.493452	0.735452	1.068968	1.032515	0.962885	0.68041	0.951977	0.925673	0.814641	0.955873	0.875748	0.591904	0.955687	0.847496	0.0	0.389983	0.623171	0.991641	0.847057	0.481767	0.88557	0.846428	1.53707	0.853032	0.931354	1.025937	0.849717	0.784084	0.696933
fut2negative.day56.70.Regular.1004900	0.945988	0.763398	0.754898	1.065654	1.030295	0.862265	0.854424	1.00667	0.912136	0.832448	0.953727	0.903881	0.603283	0.983765	0.97416	0.517133	0.501011	0.616606	0.798136	0.935742	1.007737	0.756309	0.835734	0.848413	0.81431	0.611345	0.831372	1.039037	0.64902	0.548371	0.626385	0.525209	0.846545	1.105065	1.070898	1.001268	0.685783	0.99036	0.964056	0.837228	0.994256	0.934231	0.768085	0.99407	0.883593	0.389983	0.0	0.70793	1.027738	0.883154	0.572846	0.923953	0.882525	1.573167	0.798149	0.967451	1.062034	0.8881	0.856819	0.614414
cf1126.633182	0.716036	0.851738	0.834858	0.862206	0.825177	0.808901	0.678766	0.732058	0.858772	0.78046	0.758659	0.779665	0.817825	0.699283	0.721594	0.605879	0.585807	0.857424	0.52978	0.711704	0.812669	0.695439	0.703028	0.650825	0.608546	0.443229	0.7489	0.662983	0.539268	0.425603	0.483173	0.488755	0.582979	0.909997	0.711634	0.65485	0.583153	0.770032	0.734704	0.657396	0.704744	0.562631	0.553977	0.663312	0.654485	0.623171	0.70793	0.0	0.776524	0.664902	0.513338	0.683201	0.635011	1.378099	0.683295	0.772383	0.698528	0.606742	0.628305	0.839354
6b3f4f4e221ccf8bbfc57e52791ed288	0.616968	0.840852	0.854266	0.717294	0.529733	0.757363	0.69323	0.68921	0.832012	0.770638	0.473699	0.654301	0.960517	0.584867	0.57637	0.938995	0.911237	1.039286	0.786866	0.616302	0.275979	0.894763	0.591388	0.497783	0.657226	0.791361	0.679572	0.725047	0.829618	0.826893	0.866989	0.848663	0.823081	0.765883	0.711148	0.551694	0.884327	0.666214	0.659752	0.931854	0.568896	0.613705	0.831755	0.56871	0.547021	0.991641	1.027738	0.776524	0.0	0.591228	0.83308	0.592545	0.477175	1.212031	0.808469	0.406455	0.534688	0.760086	0.640987	0.84239
42265f3f55dd9c4c9b4feaee53b1f4fc	0.54545	0.655012	0.680196	0.586708	0.612625	0.622179	0.53849	0.604832	0.68077	0.680566	0.461379	0.585185	0.863061	0.609513	0.619108	0.794411	0.766653	0.899274	0.676956	0.474964	0.568639	0.765755	0.559994	0.364801	0.593066	0.646777	0.547128	0.687001	0.685034	0.682309	0.722405	0.704079	0.723841	0.707337	0.664782	0.568824	0.739743	0.583226	0.563848	0.78727	0.546142	0.565443	0.687171	0.562696	0.573679	0.847057	0.883154	0.664902	0.591228	0.0	0.684704	0.509989	0.511381	1.151589	0.731053	0.535529	0.613006	0.627104	0.567255	0.760494
mf2188.633126	0.763026	0.764456	0.778958	0.854156	0.705585	0.721619	0.576256	0.824308	0.794492	0.78793	0.742229	0.697001	0.729083	0.648111	0.654146	0.530395	0.494543	0.776024	0.641996	0.736902	0.802019	0.449535	0.66303	0.649963	0.6409	0.489811	0.680362	0.853605	0.574096	0.419069	0.451199	0.445945	0.580735	0.869407	0.887488	0.804324	0.501523	0.82258	0.796276	0.649746	0.811894	0.702671	0.575203	0.811708	0.688935	0.481767	0.572846	0.513338	0.83308	0.684704	0.0	0.710169	0.687867	1.366287	0.726445	0.755953	0.867376	0.734202	0.677771	0.74474
9f400082bffeb4494d4497ef084ffe94	0.551183	0.789213	0.806013	0.681845	0.548578	0.725852	0.611083	0.690945	0.813909	0.769907	0.510412	0.67537	0.94375	0.504066	0.566407	0.830638	0.80288	1.008551	0.713183	0.567833	0.569864	0.78195	0.614717	0.461474	0.560117	0.683004	0.589907	0.679192	0.721261	0.718536	0.758632	0.740306	0.753544	0.747578	0.662895	0.581765	0.77597	0.616373	0.589775	0.823497	0.567447	0.541574	0.723398	0.585835	0.652576	0.88557	0.923953	0.683201	0.592545	0.509989	0.710169	0.0	0.541736	1.187892	0.696428	0.47385	0.624663	0.739547	0.556066	0.843635
B26.737560	0.596739	0.675791	0.689205	0.615453	0.582082	0.623938	0.548017	0.622037	0.666951	0.615333	0.490106	0.520672	0.817976	0.560774	0.561889	0.793782	0.766024	0.894073	0.709691	0.533031	0.50962	0.74955	0.568001	0.468368	0.616581	0.646148	0.523917	0.707918	0.684405	0.68168	0.721776	0.70345	0.746408	0.759742	0.694019	0.565917	0.739114	0.627541	0.621079	0.852007	0.553339	0.596576	0.751908	0.553153	0.451136	0.846428	0.882525	0.635011	0.477175	0.511381	0.687867	0.541736	0.0	1.20589	0.793988	0.46891	0.571595	0.614873	0.626506	0.743409
75f78e4c6e0dc6e4a62f570c1bc9a339	1.195163	1.370945	1.397623	0.894687	1.214586	1.311288	1.272535	1.302081	1.392263	1.369195	1.113622	1.284482	1.552644	1.23435	1.248563	1.484424	1.456666	1.582429	1.387413	1.206335	1.168178	1.449924	1.243573	1.067386	1.213159	1.33679	1.270407	1.297482	1.375047	1.373162	1.412418	1.394092	1.41571	1.262516	1.290091	1.217439	1.429756	1.231525	1.213561	1.477283	1.216669	1.20052	1.377184	1.216483	1.299408	1.53707	1.573167	1.378099	1.212031	1.151589	1.366287	1.187892	1.20589	0.0	1.362278	1.131034	1.265695	1.349439	1.186416	1.445935
b76ecf3dd46fcab94418c68c6fcd8ada	0.675519	0.977621	0.891995	0.854977	0.819406	0.934784	0.778965	0.841031	0.984655	0.915619	0.742838	0.905548	1.053684	0.76221	0.754891	0.66785	0.552824	1.108095	0.398663	0.732619	0.796848	0.88917	0.775847	0.651618	0.601287	0.436872	0.832403	0.819768	0.396379	0.542614	0.561254	0.530358	0.694922	0.894176	0.844771	0.733085	0.532346	0.766519	0.693587	0.464945	0.769017	0.705818	0.501984	0.730459	0.87688	0.853032	0.798149	0.683295	0.808469	0.731053	0.726445	0.696428	0.793988	1.362278	0.0	0.756562	0.842765	0.836721	0.560954	1.007311
920cce1ef960ffc7343eb5628636a37e	0.531169	0.737527	0.768677	0.599273	0.332356	0.673886	0.616879	0.651987	0.719291	0.713567	0.373466	0.53808	0.946928	0.434086	0.516733	0.878708	0.85095	0.976713	0.781697	0.498801	0.361772	0.809216	0.561475	0.432648	0.534239	0.731074	0.477513	0.717206	0.769331	0.767446	0.806702	0.788376	0.809994	0.69072	0.669283	0.524889	0.82404	0.560281	0.553695	0.871567	0.491995	0.591348	0.771468	0.491809	0.59237	0.931354	0.967451	0.772383	0.406455	0.535529	0.755953	0.47385	0.46891	1.131034	0.756562	0.0	0.525645	0.747963	0.5807	0.782103
bb08145b2a3724c42967dc2dbdab5c3b	0.613816	0.811798	0.825212	0.761522	0.693005	0.798517	0.736014	0.676818	0.665262	0.72776	0.578867	0.557671	0.999385	0.648327	0.654412	0.973291	0.945533	1.08044	0.812782	0.589842	0.580343	0.929059	0.673788	0.529559	0.631978	0.825657	0.719988	0.706897	0.863914	0.861189	0.901285	0.882959	0.857377	0.819547	0.588106	0.443416	0.918623	0.63389	0.63374	0.96615	0.498054	0.490663	0.866051	0.456622	0.598067	1.025937	1.062034	0.698528	0.534688	0.613006	0.867376	0.624663	0.571595	1.265695	0.842765	0.525645	0.0	0.64989	0.675283	0.891092
ME10May08EB1R1.486639	0.67963	0.707836	0.698546	0.791836	0.825059	0.664999	0.591388	0.702476	0.754476	0.693636	0.734239	0.675369	0.853497	0.770835	0.789472	0.797071	0.769313	0.906506	0.74284	0.618234	0.748643	0.824295	0.663316	0.625565	0.710262	0.709925	0.612898	0.720793	0.748182	0.745457	0.725065	0.706739	0.841045	0.845971	0.608482	0.49932	0.742403	0.746218	0.675906	0.92127	0.670426	0.576809	0.821171	0.603668	0.558753	0.849717	0.8881	0.606742	0.760086	0.627104	0.734202	0.739547	0.614873	1.349439	0.836721	0.747963	0.64989	0.0	0.701255	0.810772
4d366f8db0835339ed3c686415599480	0.549493	0.801759	0.793259	0.749755	0.61625	0.758922	0.670179	0.673549	0.808793	0.748137	0.566976	0.729686	0.918168	0.554528	0.565985	0.735	0.707242	0.932233	0.606829	0.607193	0.620986	0.782116	0.645279	0.476596	0.510597	0.55429	0.696937	0.650048	0.592547	0.594864	0.646456	0.62813	0.651856	0.718314	0.677289	0.607659	0.663794	0.599037	0.568161	0.668195	0.605219	0.43968	0.547996	0.605033	0.709398	0.784084	0.856819	0.628305	0.640987	0.567255	0.677771	0.556066	0.626506	1.186416	0.560954	0.5807	0.675283	0.701255	0.0	0.803339
WT07L.478428	0.81521	0.636166	0.571396	0.938422	0.875769	0.717303	0.721714	0.866054	0.799486	0.73438	0.803177	0.733635	0.540929	0.896097	0.894388	0.749361	0.732315	0.627792	0.938084	0.793536	0.822389	0.816227	0.700848	0.728039	0.849338	0.791775	0.70414	0.974585	0.857064	0.818097	0.799411	0.754053	0.964089	0.999787	0.972478	0.834106	0.833069	0.89915	0.872846	1.017242	0.858722	0.831949	0.917143	0.858536	0.723187	0.696933	0.614414	0.839354	0.84239	0.760494	0.74474	0.843635	0.743409	1.445935	1.007311	0.782103	0.891092	0.810772	0.803339	0.0
