	TVF.2004.Loc4.D10.Rep1.414474	sp1565.486407	sp0193.486346	SE.20100928.GY.NF008.BC.093.a.673660	E3E04.826190	sp1017.486420	ANT04.S2M1.607431	UQ288.591065	sp0759.486364	nest.WY.2008.3.712186.739059	SE.20101009.GY.ALTFF002.BC.225.415346	1204BCDNA.486523	Zambon.Leftpalm.983763	H55Kc.735962	Myr.tri.Seat.4.03H10.653706	10.8.12.rk.st.0800.1123130	EM086.441698	C.3037.01.S1.405123	NA.15.T0.830848	soil1.T3U1.536591	SSBE21Aug08.618423	Turkey.Stool.983766	TBH12Aug08.618303	P.Dois.Rios.SB.414865	H60Do.735986	SPM1x040108.142616	L08A095.799873	F31Forr.140586	B.2004.01.S1.405609	PM8x30308.142380	TS152.2.299097	SPM1x030408.142594	S00305.543918	must.18.1128116	F32Hair.140769	CBE09Aug07.617917	TS1.2.299121	HI.20.35e.2.281673	FL.3.26a.1.281867	cf1170.632724	FL.3.32a.3.281781	M11Nstl.140810	21.ill.mucosa.WT.676371	Calh5.385340	CU3258.141544	50.col.lumen.TG.676359	fut2negative.day56.70.Regular.1004900	cf1126.633182	6b3f4f4e221ccf8bbfc57e52791ed288	42265f3f55dd9c4c9b4feaee53b1f4fc	mf2188.633126	9f400082bffeb4494d4497ef084ffe94	B26.737560	75f78e4c6e0dc6e4a62f570c1bc9a339	b76ecf3dd46fcab94418c68c6fcd8ada	920cce1ef960ffc7343eb5628636a37e	bb08145b2a3724c42967dc2dbdab5c3b	ME10May08EB1R1.486639	4d366f8db0835339ed3c686415599480	WT07L.478428
cf1170.632724	0.796272	0.843377	0.883959	0.780444	0.804448	0.740917	0.825439	0.854709	0.813369	0.81161	0.820604	0.831959	1.0412	0.719133	0.761321	0.924073	0.704818	0.788075	0.598206	0.800863	0.822198	0.716766	0.798961	0.765165	0.622102	0.34555	0.735103	0.893434	0.537078	0.599781	0.331303	0.322769	0.548832	0.890348	0.883114	0.836476	0.448128	0.783165	0.760715	0.0	0.751013	0.682478	0.332468	0.796998	0.819286	0.728759	0.590268	0.834765	0.838163	0.71044	0.591993	0.782811	0.717262	1.374713	0.397881	0.786098	0.86928	0.78798	0.573145	0.924135
FL.3.32a.3.281781	0.453433	0.567554	0.697258	0.590155	0.502501	0.524638	0.60814	0.60746	0.554052	0.504063	0.544941	0.53399	1.005943	0.574736	0.570244	1.0165	0.949531	0.871788	0.724813	0.517494	0.482995	0.707835	0.579764	0.457704	0.422683	0.743077	0.449796	0.601827	0.806217	0.87067	0.714808	0.629266	0.800645	0.625805	0.663371	0.536695	0.790811	0.338872	0.443138	0.751013	0.0	0.516313	0.766495	0.357139	0.588191	0.90891	0.828521	0.86106	0.536216	0.544361	0.76409	0.607586	0.400587	1.160796	0.72196	0.501429	0.500089	0.616377	0.555196	0.803008
M11Nstl.140810	0.495384	0.687859	0.686143	0.592722	0.503792	0.563559	0.588585	0.596021	0.636011	0.613952	0.575422	0.676441	1.027862	0.328891	0.411701	1.009915	0.912156	0.865203	0.658352	0.624151	0.579002	0.552404	0.595337	0.491363	0.54445	0.684592	0.500731	0.63997	0.752304	0.804421	0.656323	0.560731	0.710734	0.700448	0.56763	0.52504	0.732326	0.508413	0.517519	0.682478	0.516313	0.0	0.68791	0.525594	0.578184	0.869249	0.774608	0.799307	0.559281	0.574936	0.636347	0.533465	0.54087	1.164533	0.663475	0.537888	0.552534	0.575312	0.385939	0.792723
21.ill.mucosa.WT.676371	0.811754	0.858859	0.899441	0.795926	0.81993	0.756399	0.840921	0.870191	0.828851	0.827092	0.836086	0.847441	1.057404	0.684081	0.729497	0.949943	0.769216	0.843675	0.580656	0.816345	0.83768	0.681714	0.814443	0.780647	0.637828	0.390452	0.750585	0.908916	0.594548	0.613563	0.464863	0.396351	0.496038	0.90583	0.898596	0.851958	0.482056	0.798647	0.776197	0.332468	0.766495	0.68791	0.0	0.81248	0.834768	0.726163	0.632956	0.874703	0.853645	0.725922	0.593089	0.798293	0.710842	1.390195	0.468349	0.80158	0.884762	0.803462	0.578577	0.939617
Calh5.385340	0.300676	0.618835	0.737989	0.620804	0.518768	0.550499	0.588735	0.597829	0.594801	0.548064	0.567118	0.613391	1.054214	0.584017	0.574037	1.064771	0.995516	0.920059	0.731242	0.529991	0.44115	0.724656	0.597129	0.465569	0.499278	0.789062	0.455537	0.654268	0.852202	0.916655	0.760793	0.675251	0.84663	0.683402	0.700976	0.55303	0.836796	0.319531	0.341505	0.796998	0.357139	0.525594	0.81248	0.0	0.612066	0.922879	0.874506	0.899505	0.560091	0.562398	0.780911	0.597961	0.462056	1.184073	0.767945	0.525304	0.511856	0.607384	0.601181	0.815341
CU3258.141544	0.672072	0.607379	0.684837	0.562146	0.527762	0.516345	0.558515	0.743025	0.548207	0.538018	0.593926	0.595961	0.998792	0.682453	0.646259	1.011635	0.946952	0.866923	0.722638	0.544621	0.5537	0.801938	0.497923	0.535835	0.71482	0.740498	0.504939	0.735924	0.803638	0.868091	0.853933	0.768391	0.867642	0.79046	0.769828	0.431258	0.788232	0.587307	0.613055	0.819286	0.588191	0.578184	0.834768	0.612066	0.0	0.906331	0.825942	0.858045	0.443309	0.606856	0.732347	0.684121	0.525622	1.266185	0.861085	0.53234	0.654386	0.601566	0.694321	0.666609
50.col.lumen.TG.676359	0.916685	0.86795	0.758448	0.946721	0.962345	0.907194	0.843738	1.02175	0.908794	0.848531	0.974817	0.927384	0.677767	0.91697	0.929268	0.591576	0.472387	0.648522	0.631137	0.95876	0.948079	0.857933	0.956858	0.919378	0.727219	0.539941	0.893	1.051331	0.513793	0.438354	0.77968	0.750416	0.746759	1.056625	1.047869	0.994373	0.665805	0.941062	0.876556	0.728759	0.90891	0.869249	0.726163	0.922879	0.906331	0.0	0.458519	0.527202	0.99606	0.864653	0.600946	0.93931	0.853257	1.54099	0.833066	0.952375	1.027177	0.827985	0.829876	0.710316
fut2negative.day56.70.Regular.1004900	0.878352	0.779181	0.678059	0.857952	0.881956	0.818425	0.832095	0.941361	0.820025	0.768142	0.898112	0.838615	0.696364	0.822329	0.848879	0.688985	0.519336	0.428825	0.56896	0.878371	0.899706	0.844422	0.876469	0.842673	0.700406	0.516034	0.812611	0.970942	0.339348	0.428023	0.694891	0.617603	0.719796	0.967856	0.96748	0.913984	0.451978	0.860673	0.838223	0.590268	0.828521	0.774608	0.632956	0.874506	0.825942	0.458519	0.0	0.419789	0.915671	0.787948	0.474835	0.862605	0.79477	1.452221	0.705765	0.863606	0.946788	0.805	0.726855	0.652389
cf1126.633182	0.857871	0.86373	0.58495	0.942501	0.910885	0.902974	0.899884	0.939124	0.904574	0.801521	0.974281	0.923164	0.610473	0.84068	0.847626	0.600918	0.510025	0.484818	0.751779	0.952156	0.967495	0.954599	0.923342	0.88538	0.835991	0.731739	0.845632	1.003045	0.582951	0.486682	0.927674	0.848284	0.900681	1.052405	0.949423	0.913533	0.736063	0.891936	0.906012	0.834765	0.86106	0.799307	0.874703	0.899505	0.858045	0.527202	0.419789	0.0	0.944074	0.855737	0.586992	0.93268	0.826873	1.53677	0.939444	0.948155	0.919045	0.793221	0.856446	0.643712
6b3f4f4e221ccf8bbfc57e52791ed288	0.610981	0.716866	0.7909	0.559733	0.420365	0.518412	0.675212	0.679722	0.646152	0.588125	0.526239	0.693906	1.088521	0.629952	0.594284	1.101364	1.036681	0.956652	0.809695	0.543564	0.460573	0.746789	0.403142	0.470548	0.662845	0.830227	0.51833	0.708681	0.893367	0.95782	0.801958	0.716416	0.883345	0.730145	0.750925	0.170025	0.877961	0.531324	0.56108	0.838163	0.536216	0.559281	0.853645	0.560091	0.443309	0.99606	0.915671	0.944074	0.0	0.639217	0.822076	0.632146	0.535605	1.20587	0.80911	0.392065	0.574395	0.690625	0.642346	0.711026
42265f3f55dd9c4c9b4feaee53b1f4fc	0.582042	0.628929	0.684337	0.539908	0.603606	0.542181	0.579497	0.662247	0.598921	0.612664	0.576088	0.614563	0.967656	0.628573	0.647399	0.978213	0.908958	0.833501	0.712122	0.578327	0.607504	0.773998	0.574691	0.474093	0.6429	0.702504	0.514039	0.719414	0.765644	0.830097	0.745087	0.659545	0.802862	0.70754	0.72806	0.62915	0.750238	0.462659	0.495753	0.71044	0.544361	0.574936	0.725922	0.562398	0.606856	0.864653	0.787948	0.855737	0.639217	0.0	0.711825	0.564441	0.559566	1.183315	0.752239	0.593636	0.660274	0.577352	0.585475	0.764497
mf2188.633126	0.799339	0.655876	0.762704	0.721777	0.668359	0.70799	0.707172	0.87389	0.70959	0.674547	0.796913	0.72818	0.813685	0.584074	0.629928	0.780728	0.661763	0.628468	0.607083	0.784776	0.806111	0.570497	0.782874	0.743554	0.709851	0.549455	0.702176	0.913883	0.575133	0.475522	0.74539	0.666138	0.664715	0.888843	0.917793	0.820389	0.536265	0.767078	0.744628	0.591993	0.76409	0.636347	0.593089	0.780911	0.732347	0.600946	0.474835	0.586992	0.822076	0.711825	0.0	0.698516	0.701175	1.352928	0.753932	0.753171	0.853193	0.728695	0.655358	0.73432
9f400082bffeb4494d4497ef084ffe94	0.631655	0.719956	0.83514	0.600279	0.452861	0.583986	0.63831	0.716322	0.65828	0.700123	0.589739	0.718884	1.088727	0.58519	0.534386	1.055156	0.985901	0.910444	0.776953	0.653654	0.600433	0.682447	0.652592	0.52398	0.649443	0.774875	0.524346	0.773803	0.840301	0.902468	0.746606	0.661064	0.875233	0.734103	0.758627	0.622079	0.822609	0.603792	0.53665	0.782811	0.607586	0.533465	0.798293	0.597961	0.684121	0.93931	0.862605	0.93268	0.632146	0.564441	0.698516	0.0	0.620831	1.221228	0.753758	0.513253	0.667287	0.691131	0.602618	0.821522
B26.737560	0.565812	0.532341	0.702035	0.552944	0.492122	0.458773	0.570447	0.694039	0.506219	0.48602	0.536602	0.524071	0.930088	0.614715	0.614649	0.942931	0.91578	0.835751	0.719256	0.513043	0.481644	0.741164	0.537137	0.493371	0.550222	0.671794	0.454525	0.677212	0.800256	0.836919	0.793159	0.707617	0.720874	0.658896	0.732514	0.540486	0.790458	0.457409	0.514481	0.717262	0.400587	0.54087	0.710842	0.462056	0.525622	0.853257	0.79477	0.826873	0.535605	0.559566	0.701175	0.620831	0.0	1.201241	0.800311	0.517736	0.542324	0.610974	0.633547	0.720191
75f78e4c6e0dc6e4a62f570c1bc9a339	1.217297	1.282292	1.38629	0.988619	1.166457	1.171492	1.273096	1.296018	1.248114	1.252953	0.967591	1.266704	1.622785	1.216984	1.242168	1.637914	1.573231	1.493202	1.401363	1.24614	1.192121	1.355215	1.237782	1.141126	1.265309	1.366777	1.168864	1.263757	1.429917	1.49437	1.338508	1.252966	1.475515	1.232261	1.331441	1.210639	1.414511	1.17024	1.14779	1.374713	1.160796	1.164533	1.390195	1.184073	1.266185	1.54099	1.452221	1.53677	1.20587	1.183315	1.352928	1.221228	1.201241	0.0	1.34566	1.141651	1.256355	1.260961	1.178896	1.40543
b76ecf3dd46fcab94418c68c6fcd8ada	0.767219	0.885176	0.925758	0.811879	0.775395	0.782716	0.867238	0.825656	0.855168	0.847923	0.791551	0.873758	1.146873	0.70891	0.742318	1.038752	0.740799	0.895146	0.600389	0.832298	0.793145	0.706543	0.830396	0.736112	0.593049	0.426875	0.771416	0.864381	0.627717	0.71459	0.262552	0.243544	0.658679	0.861295	0.854061	0.807423	0.523853	0.754112	0.731662	0.397881	0.72196	0.663475	0.468349	0.767945	0.861085	0.833066	0.705765	0.939444	0.80911	0.752239	0.753932	0.753758	0.800311	1.34566	0.0	0.757045	0.840227	0.829779	0.537604	0.990106
920cce1ef960ffc7343eb5628636a37e	0.586586	0.623795	0.782067	0.444224	0.213252	0.360903	0.576751	0.678345	0.525223	0.570948	0.449284	0.598311	1.03417	0.598777	0.551289	1.049299	0.984616	0.904587	0.812748	0.527309	0.449608	0.725084	0.519093	0.426573	0.62312	0.778162	0.328345	0.670232	0.841302	0.905755	0.749893	0.664351	0.8869	0.656304	0.751306	0.418788	0.825896	0.497813	0.502907	0.786098	0.501429	0.537888	0.80158	0.525304	0.53234	0.952375	0.863606	0.948155	0.392065	0.593636	0.753171	0.513253	0.517736	1.141651	0.757045	0.0	0.567836	0.682922	0.590281	0.714791
bb08145b2a3724c42967dc2dbdab5c3b	0.54654	0.498821	0.688469	0.693086	0.59504	0.580733	0.595919	0.644325	0.470895	0.543226	0.649058	0.489485	1.126496	0.553003	0.617977	1.137053	1.067798	0.992341	0.824052	0.620391	0.54429	0.792488	0.609347	0.473075	0.622786	0.861344	0.582291	0.739318	0.924484	0.988937	0.833075	0.747533	0.914462	0.76531	0.624704	0.534264	0.909078	0.501421	0.566911	0.86928	0.500089	0.552534	0.884762	0.511856	0.654386	1.027177	0.946788	0.919045	0.574395	0.660274	0.853193	0.667287	0.542324	1.256355	0.840227	0.567836	0.0	0.617034	0.673463	0.843829
ME10May08EB1R1.486639	0.560322	0.670019	0.602253	0.671112	0.653108	0.631467	0.577917	0.661685	0.640011	0.561906	0.699364	0.658601	0.984708	0.579039	0.657117	0.995265	0.92601	0.850553	0.631814	0.681831	0.634442	0.814158	0.606979	0.616663	0.706934	0.719556	0.573603	0.690458	0.782696	0.847149	0.822627	0.737085	0.840618	0.720092	0.600286	0.63703	0.76729	0.633107	0.600845	0.78798	0.616377	0.575312	0.803462	0.607384	0.601566	0.827985	0.805	0.793221	0.690625	0.577352	0.728695	0.691131	0.610974	1.260961	0.829779	0.682922	0.617034	0.0	0.663015	0.788445
4d366f8db0835339ed3c686415599480	0.600455	0.718412	0.758994	0.645115	0.608631	0.615952	0.700474	0.658892	0.688404	0.681159	0.624787	0.706994	0.980109	0.445464	0.556836	0.962162	0.864403	0.81745	0.669139	0.665534	0.626381	0.642991	0.663632	0.569348	0.583333	0.591797	0.604652	0.697617	0.704551	0.742416	0.530452	0.43486	0.668099	0.694531	0.687297	0.640659	0.656069	0.587348	0.564898	0.573145	0.555196	0.385939	0.578577	0.601181	0.694321	0.829876	0.726855	0.856446	0.642346	0.585475	0.655358	0.602618	0.633547	1.178896	0.537604	0.590281	0.673463	0.663015	0.0	0.823342
WT07L.478428	0.853539	0.717646	0.61535	0.767253	0.787601	0.727726	0.745968	0.90564	0.729326	0.654551	0.809699	0.77708	0.697087	0.866568	0.852574	0.712216	0.651397	0.643496	0.882793	0.700626	0.712449	0.983405	0.677884	0.71006	0.895011	0.821175	0.726484	0.962973	0.669627	0.75872	0.982954	0.897412	1.024937	0.929705	0.984367	0.711625	0.822845	0.783064	0.768754	0.924135	0.803008	0.792723	0.939617	0.815341	0.666609	0.710316	0.652389	0.643712	0.711026	0.764497	0.73432	0.821522	0.720191	1.40543	0.990106	0.714791	0.843829	0.788445	0.823342	0.0
